,FIPS,Urban,Total_population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_native,P_FB,P_citizen,P_non-citizen,P_NoSchool,P_HS_no_degree,P_HS_or_GED,P_some_college,P_college_degree,P_Masters_prof_doc,P_limited_eng,Poverty_rate,MED_HH_income,UE_rate,P_UI,P_Insured,P_UI_under_18,P_UI_18-64,P_UI_65_over,P_any_private_ins,P_any_public_ins,P_Medicare_alone,P_Medicaid_alone,Respiratory HI,Low_access,GINI
113,49021110500,1.0,9967,0.8476974014247015,0.003611919333801545,0.050065215210193637,0.003812581519012742,0.00020066218521119696,0.05197150596970001,0.04264071435737935,0.12260459516404133,0.938296378047557,0.06170362195244306,0.9588263588263588,0.041173641173641175,0.03567351598173516,0.08119292237442922,0.2662671232876712,0.3795662100456621,0.1846461187214612,0.0526541095890411,0.03664696399785062,0.14326702371843916,44152.0,0.051,0.085,0.915,0.022000000000000002,0.14,0.0,0.703,0.319,0.13,0.222,0.1,1.0,0.4429
114,49021110600,1.0,6545,0.9494270435446907,0.0,0.003972498090145149,0.008403361344537815,0.0027501909854851033,0.0027501909854851033,0.032696715049656225,0.04094728800611153,0.9851795263559969,0.014820473644003056,0.9910660205935796,0.008933979406420352,0.02554067971163749,0.003501544799176107,0.21771369721936149,0.3901132852729145,0.2955715756951596,0.06755921730175077,0.02245508982035928,0.27009322247417483,34086.0,0.011000000000000001,0.141,0.8590000000000001,0.073,0.18,0.075,0.662,0.34600000000000003,0.134,0.24,0.1,1.0,0.4371
115,49021110701,0.0,7976,0.9186308926780341,0.0,0.019684052156469407,0.017803410230692075,0.0006268806419257773,0.03172016048144433,0.011534603811434303,0.08676028084252758,0.9527331995987964,0.04726680040120361,0.9744654856444716,0.025534514355528407,0.014882462371046845,0.004904447826822256,0.18941315744968712,0.3614070691696262,0.29426686960933535,0.13512599357348215,0.03929353778751369,0.2257854821235103,60630.0,0.062,0.115,0.885,0.039,0.171,0.0,0.775,0.203,0.114,0.083,0.1,0.0,0.4562
116,49021110702,0.0,5774,0.9724627641149982,0.0012123311395912711,0.0032906130931763078,0.006927606511950121,0.0020782819535850364,0.007273986837547627,0.0067544163491513685,0.03411846207135435,0.9781780394873572,0.02182196051264288,0.9907343857240906,0.009265614275909403,0.06766738146294973,0.038360733857517273,0.19108887300452704,0.35858946866809627,0.2527996187753157,0.091493924231594,0.038483305036785515,0.07908669755129054,64450.0,0.027000000000000003,0.091,0.909,0.055,0.13699999999999998,0.002,0.71,0.35100000000000003,0.192,0.18600000000000003,0.1,0.0,0.4036
117,49023010100,1.0,6160,0.9152597402597402,0.0042207792207792205,0.007305194805194805,0.002435064935064935,0.000974025974025974,0.030844155844155844,0.03896103896103896,0.06363636363636363,0.9793831168831169,0.020616883116883117,0.982769623484365,0.01723037651563497,0.03959683225341973,0.05543556515478762,0.3712502999760019,0.29637628989680825,0.18622510199184064,0.051115910727141826,0.012205908367238635,0.10622483741096314,62234.0,0.025,0.114,0.8859999999999999,0.102,0.14400000000000002,0.0,0.77,0.207,0.11699999999999999,0.102,0.1,1.0,0.3534
118,49023010200,0.0,5141,0.9645983271737016,0.0,0.01808986578486676,0.0,0.0007780587434351293,0.013032483952538417,0.003501264345458082,0.0385139078000389,0.9826881929585684,0.017311807041431627,0.9875144064540914,0.012485593545908566,0.036853515020130075,0.06689377516258904,0.4391452462062558,0.24094146794673274,0.16506658408175906,0.05109941158253329,0.01132236701559496,0.11601307189542484,58314.0,0.037000000000000005,0.12300000000000001,0.877,0.105,0.16399999999999998,0.01,0.716,0.26,0.128,0.14,0.1,0.0,0.3929
119,49025130100,0.0,2400,0.9704166666666667,0.005833333333333334,0.009166666666666667,0.0,0.0,0.002916666666666667,0.011666666666666667,0.04041666666666666,0.98,0.02,0.9983361064891847,0.0016638935108153079,0.0320139697322468,0.0320139697322468,0.26949941792782306,0.4109429569266589,0.21827706635622818,0.037252619324796274,0.006539000467071462,0.10459183673469388,46196.0,0.055,0.131,0.8690000000000001,0.03,0.244,0.0,0.634,0.305,0.21899999999999997,0.105,0.1,0.0,0.3686
120,49025130200,1.0,5084,0.9140440597954367,0.0001966955153422502,0.01907946498819827,0.00944138473642801,0.0015735641227380016,0.023406766325727774,0.03225806451612903,0.0497639653815893,0.9640047206923682,0.035995279307631786,0.9966673201333072,0.0033326798666928055,0.023482388208843366,0.07119660254808893,0.21808643517361978,0.27079690232325754,0.27254559080689483,0.14389208093929554,0.017918957442476072,0.17471975260919984,47250.0,0.024,0.14,0.86,0.09699999999999999,0.223,0.0,0.644,0.385,0.255,0.134,0.1,1.0,0.4568
121,49027974100,0.0,5157,0.9067287182470428,0.004847779716889665,0.0015512895094046927,0.009889470622454915,0.0021330230754314523,0.057397711847973626,0.017452006980802792,0.16269148729881713,0.9321310839635447,0.0678689160364553,0.9553538347536125,0.04464616524638755,0.0497171777314677,0.07025900565644537,0.28490622208990773,0.2581125334921108,0.2712116701399226,0.06579339089014588,0.10047743055555555,0.14911575562700966,65791.0,0.017,0.102,0.898,0.077,0.151,0.0,0.7090000000000001,0.33299999999999996,0.157,0.18,0.1,0.0,0.4001
122,49027974200,0.0,2785,0.9569120287253142,0.0,0.011490125673249552,0.0,0.0,0.02333931777378815,0.008258527827648115,0.09838420107719928,0.9271095152603231,0.07289048473967684,0.946313285762827,0.05368671423717295,0.08083832335329341,0.07884231536926148,0.31137724550898205,0.32385229540918165,0.18013972055888225,0.0249500998003992,0.05105566218809981,0.12924716855429713,64821.0,0.061,0.153,0.847,0.107,0.218,0.0,0.708,0.256,0.153,0.11800000000000001,0.1,0.0,0.3778
123,49027974300,0.0,4912,0.8593241042345277,0.001017915309446254,0.021376221498371335,0.019747557003257327,0.001017915309446254,0.08041530944625407,0.01710097719869707,0.11176710097719869,0.9201954397394136,0.07980456026058631,0.9517535361364077,0.048246463863592326,0.02871088142405972,0.08699397071490095,0.3451047947171978,0.25954636807349984,0.23313235716336492,0.046511627906976744,0.06650779896013864,0.07022708158116064,58344.0,0.011000000000000001,0.158,0.8420000000000001,0.249,0.162,0.0,0.721,0.27,0.21,0.081,0.1,0.0,0.4301
124,49029970100,0.0,10386,0.9639899865203158,0.008665511265164644,0.0010591180435201232,0.006450991719622569,0.003658771423069517,0.007124975929135375,0.009050645099171962,0.031966108222607356,0.980261891007125,0.019738108992875023,0.9934002869440459,0.006599713055954089,0.024950854377740812,0.008014516860728868,0.1926508392560109,0.30969302888250416,0.3384243157417208,0.12626644488129443,0.020528476681755975,0.03363100893026791,91819.0,0.024,0.063,0.937,0.044000000000000004,0.09,0.0,0.846,0.17,0.10800000000000001,0.069,0.2,0.0,0.3674
125,49029970200,0.0,1278,0.9687010954616588,0.0,0.0,0.0,0.0,0.004694835680751174,0.026604068857589983,0.004694835680751174,0.9444444444444444,0.05555555555555555,0.9594594594594594,0.04054054054054054,0.01901565995525727,0.013422818791946308,0.21364653243847875,0.34563758389261745,0.3053691275167785,0.1029082774049217,0.012583892617449664,0.018803418803418803,77083.0,0.019,0.027000000000000003,0.973,0.027000000000000003,0.040999999999999995,0.0,0.799,0.317,0.22399999999999998,0.10800000000000001,0.2,0.0,0.386
126,49031960100,0.0,1866,0.9769560557341908,0.001607717041800643,0.001607717041800643,0.0,0.0,0.015541264737406217,0.004287245444801715,0.025187566988210074,0.9919614147909968,0.008038585209003215,0.9941395844432606,0.005860415556739478,0.0537862703467799,0.07289455060155697,0.4012738853503185,0.21797593772116064,0.20877565463552725,0.04529370134465676,0.026166097838452786,0.1482758620689655,42813.0,0.057,0.19699999999999998,0.8029999999999999,0.11699999999999999,0.337,0.013000000000000001,0.54,0.424,0.28800000000000003,0.174,0.1,0.0,0.4068
127,49033950100,0.0,2389,0.9397237337798242,0.0,0.0,0.0,0.0,0.0602762662201758,0.0,0.10715780661364588,0.9468396818752616,0.053160318124738384,0.9510350318471338,0.048964968152866245,0.04631828978622328,0.020783847980997625,0.35332541567695963,0.29394299287410924,0.21496437054631828,0.07066508313539192,0.020053475935828877,0.15252707581227437,57902.0,0.018000000000000002,0.109,0.8909999999999999,0.1,0.162,0.0,0.769,0.295,0.228,0.087,0.2,0.0,0.4211
128,49035100100,1.0,1807,0.8085224128389596,0.055893746541228556,0.00996126175982291,0.01770890979524073,0.003320420586607637,0.04150525733259546,0.0630879911455451,0.16823464305478694,0.8793580520199226,0.12064194798007748,0.9163286004056795,0.08367139959432049,0.03935483870967742,0.02129032258064516,0.21548387096774194,0.3064516129032258,0.3103225806451613,0.10709677419354839,0.09513023782559456,0.12646370023419204,54779.0,0.05,0.132,0.868,0.07200000000000001,0.157,0.0,0.765,0.175,0.096,0.085,0.3,1.0,0.4134
129,49035100200,1.0,1388,0.8703170028818443,0.0,0.01440922190201729,0.05043227665706052,0.0,0.012968299711815562,0.05187319884726225,0.06484149855907781,0.9142651296829971,0.08573487031700289,0.9795342272406493,0.020465772759350742,0.005042016806722689,0.0,0.11428571428571428,0.1899159663865546,0.36722689075630255,0.3235294117647059,0.02043906131718395,0.119906868451688,123750.0,0.05,0.039,0.961,0.057,0.049,0.0,0.8540000000000001,0.262,0.218,0.059000000000000004,0.3,1.0,0.558
130,49035100306,1.0,5470,0.4117001828153565,0.07458866544789762,0.002376599634369287,0.08756855575868373,0.15027422303473492,0.24844606946983547,0.025045703839122486,0.3817184643510055,0.7321755027422303,0.26782449725776963,0.8429650177222993,0.1570349822777007,0.1287473233404711,0.07360813704496788,0.3618843683083512,0.21332976445396146,0.1742505353319058,0.048179871520342615,0.2746938775510204,0.19320094244362168,44167.0,0.071,0.179,0.821,0.129,0.226,0.062,0.5539999999999999,0.35100000000000003,0.08900000000000001,0.245,0.3,1.0,0.4293
131,49035100307,1.0,5295,0.41057601510859304,0.025684608120868743,0.06288951841359773,0.07157695939565628,0.010387157695939566,0.3886685552407932,0.030217186024551465,0.5478753541076488,0.7337110481586402,0.26628895184135976,0.861956698681426,0.13804330131857398,0.15020945541591862,0.10502692998204669,0.2947336923997606,0.2528426092160383,0.14093357271095153,0.056253740275284264,0.31076353159086234,0.11468200270635995,65709.0,0.049,0.175,0.825,0.16399999999999998,0.193,0.069,0.632,0.23800000000000002,0.076,0.182,0.3,1.0,0.429
132,49035100308,1.0,4433,0.3685991427926912,0.20956462891946762,0.00631626438078051,0.12497180239115722,0.01488833746898263,0.254906383938642,0.020753440108278818,0.3805549289420257,0.5556056846379427,0.4443943153620573,0.7844629269155902,0.21553707308440984,0.10859427048634245,0.1022651565622918,0.3454363757495003,0.2838107928047968,0.14990006662225183,0.009993337774816789,0.2964669738863287,0.2554517133956386,38750.0,0.053,0.327,0.6729999999999999,0.304,0.376,0.0,0.40700000000000003,0.302,0.084,0.26,0.3,1.0,0.4744
133,49035100500,1.0,6527,0.5193810326336755,0.003677033859353455,0.0,0.02083652520300291,0.0019917266738164545,0.40018385169296766,0.053929829937184,0.4858280986670752,0.7328022062203157,0.2671977937796844,0.8084974606713737,0.1915025393286263,0.192497320471597,0.07052518756698821,0.24694533762057877,0.17942122186495177,0.26516613076098605,0.045444801714898175,0.22930247718383312,0.22122532683927199,57582.0,0.071,0.285,0.715,0.195,0.35600000000000004,0.14,0.501,0.28300000000000003,0.11900000000000001,0.198,0.3,1.0,0.3708
134,49035100600,1.0,6409,0.6832579185520362,0.019503822749258853,0.003588703385863629,0.03136214698080824,0.00920580433765018,0.22031518177562803,0.03276642221875488,0.4240911218598845,0.772975503198627,0.22702449680137307,0.8442892899486234,0.15571071005137663,0.17717003567181927,0.09413396749900911,0.2903289734443123,0.20372572334522393,0.20035671819262782,0.03428458184700753,0.1511435200530328,0.2715631795119594,45260.0,0.038,0.301,0.6990000000000001,0.294,0.32899999999999996,0.166,0.456,0.304,0.10099999999999999,0.231,0.3,1.0,0.3943
135,49035100700,1.0,3138,0.9174633524537922,0.0248565965583174,0.0038240917782026767,0.007010834926704908,0.0,0.02198852772466539,0.0248565965583174,0.12874442319949012,0.8954748247291269,0.10452517527087317,0.9306049822064056,0.0693950177935943,0.01050656660412758,0.05290806754221388,0.1553470919324578,0.23527204502814258,0.3399624765478424,0.20600375234521576,0.0709366391184573,0.11605995717344754,61098.0,0.075,0.138,0.862,0.12,0.151,0.07200000000000001,0.747,0.163,0.107,0.08199999999999999,0.3,1.0,0.4467
136,49035100800,1.0,2593,0.8357115310451215,0.028152718858465098,0.0,0.05360586193598149,0.010026995757809487,0.037794060933281914,0.034708831469340534,0.09371384496721943,0.8912456613960663,0.10875433860393367,0.9401740391588107,0.05982596084118927,0.024461028192371476,0.02321724709784411,0.12603648424543948,0.20854063018242122,0.417910447761194,0.1998341625207297,0.09040444091990484,0.11452879581151833,51920.0,0.048,0.111,0.889,0.05,0.17,0.0,0.764,0.35600000000000004,0.29100000000000004,0.084,0.3,1.0,0.4425
137,49035101000,1.0,3010,0.9538205980066445,0.0069767441860465115,0.0,0.011627906976744186,0.0,0.002325581395348837,0.02524916943521595,0.03953488372093023,0.9588039867109635,0.04119601328903655,0.9862385321100917,0.013761467889908258,0.02258064516129032,0.00564516129032258,0.09516129032258064,0.17620967741935484,0.37661290322580643,0.32379032258064516,0.014025245441795231,0.1065,93864.0,0.011000000000000001,0.054000000000000006,0.946,0.035,0.07200000000000001,0.0,0.8640000000000001,0.174,0.147,0.036000000000000004,0.3,0.0,0.4285
138,49035101101,1.0,1888,0.8882415254237288,0.055614406779661014,0.0,0.03548728813559322,0.0,0.02065677966101695,0.0,0.07733050847457627,0.8760593220338984,0.1239406779661017,0.9520927887039838,0.04790721129601614,0.004722550177095631,0.017119244391971666,0.1487603305785124,0.21369539551357733,0.4037780401416765,0.21192443919716647,0.07115697990222705,0.1178343949044586,55586.0,0.022000000000000002,0.053,0.9470000000000001,0.038,0.059000000000000004,0.0,0.8240000000000001,0.156,0.071,0.114,0.3,0.0,0.4132
139,49035101102,1.0,3697,0.8815255612658912,0.0,0.008655666756829862,0.07546659453611036,0.004327833378414931,0.004868812550716798,0.025155531512036786,0.03056532323505545,0.9118203949147958,0.08817960508520421,0.9582685329186107,0.04173146708138932,0.004043905257076834,0.00462160600808781,0.07047949162333911,0.22645869439630273,0.45262853841709993,0.24176776429809357,0.027543563799887576,0.09488510007412898,51131.0,0.028999999999999998,0.037000000000000005,0.963,0.0,0.05,0.0,0.847,0.22899999999999998,0.18600000000000003,0.061,0.3,0.0,0.4903
140,49035101200,1.0,4131,0.8588719438392641,0.01646090534979424,0.025175502299685307,0.049140643911885745,0.00411522633744856,0.03292181069958848,0.013313967562333575,0.13023480997337206,0.8859840232389252,0.1140159767610748,0.9453089244851258,0.05469107551487414,0.00586756077116513,0.03799944118468846,0.07655769768091646,0.22967309304274938,0.3344509639564124,0.31545124336406816,0.08339632149155958,0.11255411255411256,62892.0,0.017,0.03,0.97,0.06,0.028999999999999998,0.0,0.904,0.188,0.133,0.073,0.3,1.0,0.5391
141,49035101400,1.0,5247,0.6922050695635601,0.009719839908519153,0.0015246807699637887,0.20182961692395654,0.0072422336573279966,0.03773584905660377,0.04974271012006861,0.06746712407089765,0.7421383647798742,0.2578616352201258,0.8143721868694708,0.18562781313052926,0.025651549353580955,0.002257336343115124,0.129283808742048,0.4832751898214652,0.21157397906833572,0.14795813667145497,0.15242448330683625,0.36404293381037567,27153.0,0.057,0.057999999999999996,0.9420000000000001,0.064,0.055999999999999994,0.032,0.847,0.11699999999999999,0.008,0.10400000000000001,0.2,1.0,0.5534
142,49035101500,1.0,3175,0.8277165354330709,0.02110236220472441,0.0034645669291338585,0.07937007874015747,0.0,0.026456692913385826,0.04188976377952756,0.10771653543307087,0.8677165354330708,0.13228346456692913,0.9232334981099156,0.07676650189008433,0.01134089392928619,0.009339559706470981,0.13075383589059372,0.3962641761174116,0.2621747831887925,0.19012675116744496,0.07266325224071703,0.3071346814193056,38097.0,0.013999999999999999,0.055999999999999994,0.9440000000000001,0.039,0.062,0.0,0.8690000000000001,0.121,0.068,0.057,0.3,1.0,0.5497
143,49035101600,1.0,3668,0.8672300981461287,0.014449291166848418,0.0,0.061068702290076333,0.0,0.020719738276990186,0.03653217011995638,0.07333696837513631,0.8549618320610687,0.1450381679389313,0.9176882661996497,0.08231173380035026,0.0,0.0029515938606847697,0.10182998819362456,0.36097992916174737,0.3234946871310508,0.21074380165289255,0.07798813224074597,0.30873925501432664,44219.0,0.040999999999999995,0.043,0.9570000000000001,0.0,0.053,0.0,0.848,0.165,0.128,0.066,0.3,1.0,0.5122
144,49035101700,1.0,3802,0.8332456601788533,0.0052603892688058915,0.0,0.07206733298264072,0.016833245660178853,0.01657022619673856,0.056023145712782746,0.08022093634928985,0.8716465018411362,0.12835349815886377,0.924161400097229,0.07583859990277103,0.030833333333333334,0.0077777777777777776,0.09305555555555556,0.3427777777777778,0.3647222222222222,0.16083333333333333,0.06025081788440567,0.1978021978021978,51517.0,0.028999999999999998,0.073,0.927,0.0,0.085,0.0,0.85,0.127,0.086,0.062,0.3,1.0,0.4302
145,49035101800,1.0,3542,0.8099943534726144,0.02456239412761152,0.008752117447769622,0.04686617730095991,0.014398644833427442,0.07340485601355166,0.0220214568040655,0.11970638057594579,0.8523433088650479,0.147656691134952,0.9028804486362477,0.09711955136375224,0.020695860827834433,0.014397120575884824,0.16226754649070185,0.27024595080983804,0.3755248950209958,0.15686862627474504,0.08191027496382056,0.27387687188019966,53281.0,0.027999999999999997,0.141,0.8590000000000001,0.207,0.145,0.043,0.77,0.13,0.1,0.067,0.3,0.0,0.5919
146,49035101900,1.0,2702,0.7124352331606217,0.05773501110288675,0.028127313101406367,0.1469282013323464,0.0007401924500370096,0.02997779422649889,0.024056254626202814,0.09918578830495929,0.7797927461139896,0.22020725388601037,0.8580501746586218,0.1419498253413782,0.05041698256254738,0.009855951478392721,0.12168309325246399,0.2460197119029568,0.40181956027293403,0.17020470053070508,0.08559732043170823,0.29357798165137616,42663.0,0.046,0.10300000000000001,0.897,0.0,0.111,0.047,0.797,0.14800000000000002,0.11,0.055,0.3,0.0,0.5341
147,49035102000,1.0,2683,0.7513976891539321,0.004099888184867686,0.011926947446887812,0.049944092433842714,0.0,0.14237793514722324,0.04025344763324636,0.22847558702944465,0.7882966828177413,0.21170331718225865,0.8857708814790359,0.11422911852096401,0.04107883817427386,0.06804979253112033,0.15311203319502076,0.18091286307053941,0.38630705394190873,0.17053941908713693,0.11193737769080235,0.18224081822408184,42846.0,0.036000000000000004,0.11699999999999999,0.883,0.225,0.10400000000000001,0.102,0.7509999999999999,0.16699999999999998,0.099,0.095,0.3,0.0,0.5216
148,49035102100,1.0,1791,0.7001675041876047,0.14293690675600224,0.018983807928531545,0.013958682300390842,0.009491903964265773,0.08710217755443886,0.027359017308766054,0.1328866554997208,0.8230039084310441,0.17699609156895588,0.9411455596426694,0.058854440357330534,0.019879518072289156,0.09337349397590361,0.20963855421686747,0.29156626506024097,0.24518072289156626,0.14036144578313253,0.2162478082992402,0.1997380484610347,42444.0,0.01,0.184,0.816,0.135,0.201,0.0,0.637,0.212,0.076,0.13699999999999998,0.3,0.0,0.5409
149,49035102300,1.0,2976,0.7869623655913979,0.10147849462365591,0.0,0.06821236559139784,0.0,0.014448924731182795,0.02889784946236559,0.1508736559139785,0.8098118279569892,0.19018817204301075,0.9015449863677674,0.09845501363223266,0.019504876219054765,0.03150787696924231,0.195423855963991,0.36346586646661666,0.2835708927231808,0.10652663165791448,0.13860693034651733,0.2875058058522991,28143.0,0.026000000000000002,0.079,0.9209999999999999,0.1,0.091,0.0,0.584,0.478,0.24100000000000002,0.33899999999999997,0.3,0.0,0.4822
150,49035102500,1.0,3714,0.6427032848680668,0.049273021001615507,0.0,0.1812062466343565,0.01992460958535272,0.041464728056004305,0.0654281098546042,0.18659127625201938,0.7552504038772213,0.24474959612277866,0.8440909090909091,0.1559090909090909,0.01858844031367993,0.03340110368864362,0.1626488527446994,0.31280859715364506,0.3511472553006099,0.12140575079872204,0.14913745130773512,0.22931206380857427,45177.0,0.045,0.086,0.914,0.0,0.10400000000000001,0.0,0.725,0.22,0.106,0.15,0.3,1.0,0.4624
151,49035102600,1.0,4658,0.5111635895234006,0.009660798626019752,0.040360669815371404,0.02640618291112065,0.027264920566766854,0.30571060541004724,0.0794332331472735,0.5111635895234006,0.7131816230141692,0.28681837698583085,0.849844918810436,0.15015508118956394,0.19531487678734408,0.08883480377243687,0.36385762093094004,0.1676300578034682,0.14390021296014602,0.04046242774566474,0.2505420380631173,0.17608861726508784,41429.0,0.126,0.31,0.69,0.255,0.379,0.028999999999999998,0.489,0.267,0.09300000000000001,0.217,0.3,1.0,0.4284
152,49035102701,1.0,5642,0.37203119461183976,0.0051400212690535275,0.0077986529599432825,0.0402339595887983,0.14073023750443106,0.3867422899680964,0.047323644097837646,0.4680964197093229,0.7183622828784119,0.2816377171215881,0.8132026520611128,0.18679734793888728,0.20094314906995023,0.12496725176840451,0.27089337175792505,0.20382499345035368,0.18365208278752948,0.015719151165837046,0.24272588055130168,0.08405707196029777,42747.0,0.040999999999999995,0.285,0.715,0.24,0.341,0.03,0.5820000000000001,0.19899999999999998,0.08800000000000001,0.125,0.4,1.0,0.333
153,49035102702,1.0,3897,0.23915832691814215,0.007698229407236336,0.02874005645368232,0.11265075699255837,0.0,0.5853220425968694,0.026430587631511418,0.6584552219656146,0.5450346420323325,0.45496535796766746,0.7227373887240356,0.2772626112759644,0.2580140734949179,0.12939796716184518,0.3737294761532447,0.1364347146207975,0.08795934323690383,0.014464425332290852,0.4209169054441261,0.18034225537516455,40424.0,0.04,0.359,0.6409999999999999,0.261,0.45,0.0,0.436,0.23,0.055,0.192,0.3,1.0,0.3791
154,49035102801,1.0,6781,0.40864179324583394,0.012092611709187436,0.0,0.05825099542840289,0.01681167969326058,0.4797227547559357,0.024480165167379442,0.5863441970210883,0.6615543430172541,0.3384456569827459,0.814143354544363,0.18585664545563693,0.18864313058273074,0.1620586984262016,0.31901318587834965,0.16609953211399406,0.119523606975755,0.04466184602296895,0.33925660254320184,0.150294947422416,53409.0,0.046,0.319,0.6809999999999999,0.188,0.413,0.18100000000000002,0.40700000000000003,0.303,0.071,0.24600000000000002,0.4,0.0,0.3951
155,49035102802,1.0,5517,0.3675910821098423,0.10331702011963023,0.06380279137212252,0.04585825629871307,0.07939097335508428,0.3016131955773065,0.038426681167301066,0.38462932753307955,0.6871488127605583,0.3128511872394417,0.8352763058289174,0.1647236941710825,0.17815774958632102,0.09955874241588528,0.2953667953667954,0.26392719249862107,0.09569773855488141,0.06729178157749587,0.2555992141453831,0.1289669142471303,64348.0,0.057999999999999996,0.115,0.885,0.032,0.17300000000000001,0.073,0.619,0.293,0.063,0.242,0.9,1.0,0.3928
156,49035102900,1.0,5298,0.6632691581728954,0.03680634201585504,0.11155152887882219,0.034163835409588526,0.005851264628161571,0.13873159682899208,0.009626274065685165,0.32634956587391467,0.7810494526236316,0.21895054737636843,0.840952380952381,0.15904761904761905,0.12010633156114064,0.15103914934751086,0.3001449975833736,0.2520541324311261,0.13508941517641374,0.04156597390043499,0.11471321695760599,0.27802441731409544,35354.0,0.064,0.23,0.77,0.142,0.282,0.0,0.37200000000000005,0.46399999999999997,0.168,0.405,0.3,1.0,0.4193
157,49035103000,1.0,3431,0.753133197318566,0.0591664237831536,0.0,0.02856310113669484,0.0,0.09151850772369571,0.06761877003788982,0.24570096181871173,0.8860390556689012,0.11396094433109881,0.9330976339407125,0.06690236605928747,0.08371559633027523,0.03555045871559633,0.19571865443425077,0.2733180428134557,0.2687308868501529,0.14296636085626913,0.20182907600126143,0.1431027073485174,77538.0,0.02,0.064,0.9359999999999999,0.0,0.087,0.046,0.735,0.24,0.078,0.17,0.3,1.0,0.4089
158,49035103100,1.0,4412,0.7833182230281052,0.007479601087941976,0.0,0.028331822302810516,0.017452402538531277,0.14347234814143245,0.019945602901178604,0.2230281051677244,0.8628739800543971,0.1371260199456029,0.9201251303441085,0.07987486965589155,0.035092724679029956,0.05820256776034237,0.22910128388017117,0.2599144079885877,0.2767475035663338,0.14094151212553496,0.1549162933270455,0.11672644277795892,61619.0,0.021,0.158,0.8420000000000001,0.318,0.129,0.0,0.7140000000000001,0.177,0.099,0.083,0.3,1.0,0.4377
159,49035103200,1.0,4026,0.9190263288623944,0.043964232488822655,0.01713859910581222,0.009438648782911079,0.0,0.0,0.010432190760059613,0.1512667660208644,0.918281172379533,0.08171882762046696,0.9629275292992107,0.037072470700789284,0.024217365623154165,0.028942705256940343,0.2099822799763733,0.2876550502067336,0.29356172474896636,0.15564087418783226,0.08719851576994433,0.10756240822320118,54208.0,0.015,0.053,0.9470000000000001,0.068,0.062,0.0,0.773,0.262,0.18100000000000002,0.131,0.3,1.0,0.4771
160,49035103300,1.0,4333,0.8546042003231018,0.02884837295176552,0.016385875836602816,0.03577198246018925,0.0006923609508423724,0.01707823678744519,0.04661897069005308,0.08146780521578582,0.8917609046849758,0.10823909531502424,0.9219148936170213,0.07808510638297872,0.018083182640144666,0.025833118057349523,0.16610694910875742,0.2689227589770085,0.3022474812709894,0.21880650994575046,0.06896551724137931,0.20417055711173357,62169.0,0.021,0.06,0.94,0.0,0.076,0.0,0.8059999999999999,0.174,0.09,0.102,0.3,0.0,0.5406
161,49035103400,1.0,4393,0.8613703619394492,0.004325062599590257,0.03391759617573412,0.053949465058046896,0.007739585704529934,0.016617345777373095,0.022080582745276578,0.06646938310949238,0.9201001593444116,0.07989984065558843,0.9665566556655666,0.033443344334433446,0.013583265417006248,0.027166530834012496,0.09942950285248574,0.22167889160554197,0.40668296658516706,0.23145884270578648,0.06139512661251792,0.08890310201471059,76250.0,0.022000000000000002,0.022000000000000002,0.978,0.026000000000000002,0.024,0.0,0.9420000000000001,0.094,0.08199999999999999,0.02,0.3,0.0,0.3917
162,49035103500,1.0,3847,0.9311151546659735,0.005198856251624643,0.0007798284377436964,0.018975825318429944,0.0007798284377436964,0.005198856251624643,0.03795165063685989,0.08370158565115675,0.9438523524824538,0.05614764751754614,0.9773882113821138,0.02261178861788618,0.026417525773195876,0.012242268041237113,0.17557989690721648,0.19974226804123713,0.30992268041237114,0.2760953608247423,0.01972770213948319,0.1330049261083744,83672.0,0.025,0.04,0.96,0.0,0.057,0.0,0.8759999999999999,0.153,0.098,0.069,0.3,1.0,0.4382
163,49035103600,1.0,2792,0.9269340974212035,0.0,0.0,0.04083094555873926,0.0,0.01002865329512894,0.022206303724928367,0.07020057306590258,0.9462750716332379,0.053724928366762174,0.9752008382815229,0.02479916171847712,0.022857142857142857,0.006190476190476191,0.07761904761904762,0.1757142857142857,0.37666666666666665,0.34095238095238095,0.05977443609022556,0.07394766780432309,128036.0,0.013999999999999999,0.013000000000000001,0.987,0.0,0.021,0.0,0.9329999999999999,0.124,0.1,0.034,0.3,1.0,0.4176
164,49035103700,1.0,2628,0.9010654490106544,0.0060882800608828,0.023972602739726026,0.020928462709284626,0.0,0.0076103500761035,0.04033485540334855,0.0471841704718417,0.958523592085236,0.04147640791476408,0.9722530521642619,0.02774694783573807,0.011622031328954016,0.00202122283981809,0.07074279939363315,0.13592723597776654,0.40020212228398183,0.3794845881758464,0.03096234309623431,0.02181818181818182,109958.0,0.009000000000000001,0.019,0.981,0.0,0.031,0.0,0.93,0.135,0.12300000000000001,0.024,0.3,0.0,0.4634
165,49035103800,1.0,2446,0.9300899427636958,0.01553556827473426,0.003679476696647588,0.04251839738348324,0.0,0.0,0.008176614881439084,0.06091578086672118,0.9341782502044154,0.06582174979558462,0.9756681292381332,0.024331870761866773,0.009028146574614976,0.005841741901221455,0.06691449814126393,0.25172596919808815,0.38449283058948486,0.28199681359532663,0.021333333333333333,0.06973848069738481,103125.0,0.017,0.026000000000000002,0.9740000000000001,0.0,0.04,0.0,0.934,0.13699999999999998,0.11,0.028999999999999998,0.3,1.0,0.4059
