,FIPS,Total_population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_native,P_FB,P_citizen,P_non-citizen,P_NoSchool,P_HS_no_degree,P_HS_or_GED,P_some_college,P_college_degree,P_Masters_prof_doc,P_limited_eng,Poverty_rate,MED_HH_income,UE_rate,P_UI,P_Insured,P_UI_under_18,P_UI_18-64,P_UI_65_over,P_any_private_ins,P_any_public_ins,P_Medicare_alone,P_Medicaid_alone,Respiratory HI,NatWalkInd,GINI,SVI_themes_total,SVI_flags
153,49035102702,4046,0.3235294117647059,0.007909045971329708,0.08551655956500247,0.061789421651013345,0.012605042016806723,0.46094908551655955,0.0477014335145823,0.5709342560553633,0.6272862086010875,0.37271379139891253,0.7555555555555555,0.24444444444444444,0.2170750382848392,0.14433384379785605,0.3874425727411945,0.13476263399693722,0.08958652373660031,0.02679938744257274,0.36231486560614373,0.25375697724345214,37775.0,0.068,0.39399999999999996,0.606,0.306,0.483,0.0,0.389,0.251,0.061,0.213,0.351971422985929,13.75,0.3712,0.9846,7.0
154,49035102801,6032,0.46999336870026526,0.008123342175066313,0.0,0.04774535809018567,0.01210212201591512,0.434184350132626,0.027851458885941646,0.5404509283819628,0.6609748010610079,0.339025198938992,0.8150249966220781,0.18497500337792191,0.1768533581222403,0.13850801766209622,0.2830583313967,0.20822681849872182,0.14547989774575878,0.04787357657448292,0.2956410724056174,0.15958034235229154,49768.0,0.04,0.326,0.674,0.22,0.408,0.12,0.397,0.32299999999999995,0.094,0.252,0.379012368131381,14.499999996666666,0.42,0.8302,6.0
155,49035102802,5492,0.3219227967953387,0.11398397669337218,0.0032774945375091042,0.09395484340859432,0.09031318281136198,0.33994901675163874,0.036598689002185,0.3971230881281865,0.657319737800437,0.342680262199563,0.8192124105011933,0.1807875894988067,0.22311611692142666,0.12898900509519978,0.3319924912845267,0.18315902386698846,0.10002681684097613,0.03271654599088227,0.2836151368760064,0.158311345646438,63857.0,0.042,0.193,0.807,0.08900000000000001,0.265,0.10400000000000001,0.574,0.268,0.066,0.214,0.745067274857028,12.83333333,0.3645,0.9503,6.0
156,49035102900,4860,0.7067901234567902,0.020781893004115225,0.07695473251028806,0.01646090534979424,0.006378600823045267,0.1506172839506173,0.022016460905349793,0.28353909465020577,0.8296296296296296,0.17037037037037037,0.8745726111211085,0.1254273888788915,0.10053722179585571,0.13967766692248657,0.2558199027884369,0.2893323100537222,0.16858531593757994,0.04604758250191865,0.07534714318233553,0.27302929628511025,30414.0,0.079,0.23199999999999998,0.768,0.155,0.281,0.0,0.381,0.45799999999999996,0.16399999999999998,0.389,0.321896427532508,16.55555555666667,0.4696,0.9863,7.0
157,49035103000,3423,0.7566462167689162,0.05404615834063687,0.0,0.028045574057843997,0.0,0.08822670172363424,0.07303534910896874,0.23400525854513585,0.8872334209757523,0.11276657902424773,0.9344799344799345,0.06552006552006552,0.07345971563981042,0.0533175355450237,0.18759873617693523,0.29067930489731436,0.27488151658767773,0.12006319115323855,0.19968553459119498,0.13773502404897245,72500.0,0.028999999999999998,0.075,0.925,0.034,0.094,0.040999999999999995,0.731,0.23800000000000002,0.073,0.16,0.309519306540657,15.58333333,0.4061,0.7461,1.0
158,49035103100,4443,0.846275039387801,0.0018005851901868107,0.023182534323655187,0.011478730587440918,0.017105559306774702,0.08102633355840648,0.019131217645734864,0.18095881161377447,0.9079450821516993,0.0920549178483007,0.9383315733896516,0.06166842661034847,0.029935046597006496,0.075120022592488,0.2391979666760802,0.23665631177633437,0.29991527817000846,0.11917537418808247,0.11072342405210514,0.13164556962025317,57419.0,0.063,0.134,0.866,0.188,0.133,0.0,0.73,0.179,0.084,0.096,0.308123193609795,15.055555556666667,0.4307,0.4974,1.0
159,49035103200,4096,0.932373046875,0.007080078125,0.025146484375,0.00732421875,0.0,0.003173828125,0.02490234375,0.12060546875,0.911376953125,0.088623046875,0.9496869928124275,0.05031300718757246,0.02013613159387408,0.02013613159387408,0.2234826999432785,0.2671582529778786,0.2949517867271696,0.17413499716392514,0.10350194552529182,0.08973010865755346,49418.0,0.006999999999999999,0.046,0.9540000000000001,0.0,0.066,0.0,0.8270000000000001,0.20800000000000002,0.17300000000000001,0.08,0.310814106665781,13.888888886666669,0.4923,0.482,1.0
160,49035103300,4179,0.8652787748265135,0.016511127063890883,0.016511127063890883,0.03158650394831299,0.0007178750897343862,0.0191433357262503,0.05025125628140704,0.07681263460157932,0.8935151950227327,0.10648480497726728,0.9243530192435302,0.0756469807564698,0.025462342535513268,0.021709997319753416,0.19244170463682658,0.26507638702760655,0.2886625569552399,0.2066470115250603,0.07728745948641237,0.1919158724942491,54224.0,0.03,0.065,0.935,0.0,0.08199999999999999,0.0,0.835,0.153,0.081,0.081,0.286756688049714,17.444444443333335,0.5204,0.4374,1.0
161,49035103400,4413,0.8760480398821663,0.005211874008610922,0.0321776569227283,0.03942895989123046,0.006571493315205076,0.016542034896895538,0.024019941083163382,0.06707455245864491,0.9308860185814638,0.06911398141853614,0.9677631578947369,0.03223684210526316,0.01866378144441439,0.02542602109818772,0.10765485528807141,0.23748985664051933,0.42007032729239924,0.1906951582364079,0.06201183431952663,0.11395646606914213,71597.0,0.024,0.028999999999999998,0.971,0.043,0.028999999999999998,0.0,0.925,0.1,0.085,0.024,0.288025868700926,15.166666666666666,0.4299,0.2779,0.0
162,49035103500,3951,0.9271070615034168,0.001771703366236396,0.032649962034927864,0.010124019235636548,0.0007593014426727411,0.004555808656036446,0.023032143761073147,0.08630726398380156,0.9422930903568717,0.05770690964312832,0.9712389380530974,0.028761061946902654,0.03183925811437403,0.01205564142194745,0.19258114374034002,0.18207109737248842,0.31097372488408037,0.2704791344667697,0.017040843927508792,0.12282608695652174,80921.0,0.021,0.032,0.968,0.03,0.037000000000000005,0.0,0.879,0.16,0.105,0.081,0.284805208939028,14.555555553333335,0.4291,0.247,0.0
163,49035103600,2663,0.9470521967705595,0.0,0.0,0.02741269245212167,0.0,0.011265490048817123,0.01426962072850169,0.050694705219677054,0.9564401051445738,0.04355989485542621,0.9808471454880294,0.019152854511970532,0.02284263959390863,0.0,0.07766497461928934,0.17766497461928935,0.3979695431472081,0.3238578680203046,0.05627705627705628,0.06311881188118812,123875.0,0.015,0.009000000000000001,0.991,0.0,0.013999999999999999,0.0,0.94,0.149,0.115,0.040999999999999995,0.26425148996548,13.75,0.4217,0.0051,0.0
164,49035103700,2631,0.9182820220448499,0.0,0.02280501710376283,0.01444317749904979,0.0,0.009122006841505131,0.03534777651083238,0.044089699733941466,0.9342455340174839,0.06575446598251615,0.9574235807860262,0.0425764192139738,0.005891016200294551,0.006872852233676976,0.07511045655375552,0.10112911143838979,0.41875306823760433,0.39224349533627884,0.01979381443298969,0.04737146158290006,94063.0,0.002,0.002,0.998,0.0,0.002,0.0,0.9490000000000001,0.13,0.11800000000000001,0.027999999999999997,0.268649464244013,15.083333335,0.4439,0.012,0.0
165,49035103800,2458,0.9149715215622457,0.0052888527257933275,0.0016273393002441008,0.054109031733116354,0.0,0.010577705451586655,0.013425549227013833,0.05126118795768918,0.9393816110659072,0.06061838893409276,0.9730799683293745,0.026920031670625493,0.008376963350785341,0.005235602094240838,0.0806282722513089,0.2424083769633508,0.4109947643979058,0.2523560209424084,0.005639913232104121,0.08277945619335347,96281.0,0.009000000000000001,0.040999999999999995,0.9590000000000001,0.0,0.061,0.0,0.91,0.129,0.09699999999999999,0.037000000000000005,0.268097631743289,14.5,0.39,0.0206,0.0
166,49035103900,4147,0.9115022908126357,0.011815770436460092,0.005546177959971064,0.02990113334940921,0.0,0.01856763925729443,0.022666988184229565,0.047021943573667714,0.9551482999758861,0.044851700024113816,0.9748472026328162,0.025152797367183826,0.023604465709728868,0.01467304625199362,0.1365231259968102,0.21084529505582136,0.35023923444976074,0.2641148325358852,0.04165581879718823,0.13445707565660525,88162.0,0.036000000000000004,0.024,0.976,0.046,0.02,0.0,0.91,0.132,0.10800000000000001,0.04,0.258644661727311,14.388888889999999,0.4159,0.1544,0.0
167,49035104000,3561,0.9062061218758776,0.015164279696714406,0.0053355798932884025,0.040438079191238416,0.0,0.015445099691098006,0.017410839651783208,0.09941027801179445,0.9399045212019096,0.06009547879809042,0.9756164383561644,0.024383561643835615,0.016816581931951506,0.002737583105201408,0.10246382479468126,0.15956198670316776,0.3836527180289402,0.33476730543605787,0.09663608562691131,0.0677370797792273,112098.0,0.031,0.047,0.953,0.084,0.04,0.0,0.8809999999999999,0.161,0.128,0.042,0.2574953170057,15.000000003333334,0.3967,0.1286,0.0
168,49035104100,2999,0.9379793264421474,0.0,0.0,0.035345115038346114,0.0,0.020673557852617538,0.006002000666888963,0.034678226075358455,0.9336445481827276,0.06635545181727243,0.9683564740071037,0.031643525992896354,0.008916001877053027,0.006100422336931018,0.09197559831065227,0.18301267010793054,0.40356640075082123,0.30642890661661193,0.03596077006901562,0.1152832674571805,107411.0,0.022000000000000002,0.045,0.955,0.011000000000000001,0.081,0.0,0.851,0.212,0.16899999999999998,0.042,0.256566723645276,15.0,0.4651,0.2333,1.0
169,49035104200,6348,0.8739760554505356,0.0,0.0,0.09168241965973535,0.005513547574039068,0.0,0.028827977315689982,0.03213610586011342,0.8742911153119093,0.12570888468809074,0.9446428571428571,0.055357142857142855,0.016201444466133124,0.013468670700761272,0.02888932266250244,0.13390591450322076,0.40113214913136835,0.40640249853601407,0.03520054154679303,0.02036775106082037,120230.0,0.022000000000000002,0.011000000000000001,0.9890000000000001,0.0,0.02,0.0,0.9129999999999999,0.282,0.24600000000000002,0.061,0.244059736365086,8.916666665833333,0.4777,0.1407,1.0
170,49035104300,3045,0.8512315270935961,0.008538587848932676,0.01444991789819376,0.10279146141215106,0.0,0.016420361247947456,0.006568144499178982,0.08472906403940887,0.9116584564860427,0.0883415435139573,0.934622467771639,0.06537753222836096,0.0,0.033999150021249466,0.040798980025499365,0.17169570760730982,0.49213769655758605,0.26136846578835526,0.06453900709219858,0.1463293650793651,81473.0,0.015,0.023,0.977,0.0,0.034,0.0,0.94,0.105,0.085,0.031,0.253691812785328,14.916666670000001,0.462,0.283,0.0
171,49035104400,1869,0.9481005885500268,0.009630818619582664,0.0,0.012306046013911182,0.0,0.0032102728731942215,0.02675227394328518,0.0,0.9630818619582665,0.03691813804173355,0.9909862142099682,0.009013785790031814,0.006507592190889371,0.008676789587852495,0.10556760665220535,0.1279826464208243,0.4591467823571945,0.292118582791034,0.020477815699658702,0.03757225433526012,136750.0,0.02,0.024,0.976,0.012,0.037000000000000005,0.0,0.866,0.209,0.174,0.045,0.253261945887465,12.916666665000001,0.481,0.1081,0.0
172,49035104700,5347,0.8748831120254348,0.0063587058163456145,0.056480269309893395,0.01832803441181971,0.0,0.031419487563119505,0.012530390873386947,0.10379652141387694,0.9063025995885543,0.09369740041144567,0.9412075338848794,0.058792466115120574,0.04920337394564199,0.011246485473289597,0.15955951265229615,0.21743205248359887,0.3477038425492034,0.21485473289597,0.08927867560110367,0.07658959537572255,80543.0,0.0,0.138,0.862,0.152,0.151,0.038,0.797,0.154,0.12300000000000001,0.033,0.272455421937895,14.444444446666665,0.385,0.1252,0.0
173,49035104800,5383,0.9810514582946313,0.0,0.0,0.004458480401263236,0.0,0.002600780234070221,0.011889281070035297,0.1107189299647037,0.9277354634961917,0.07226453650380829,0.9806886500273274,0.019311349972672618,0.004334216229231881,0.03635925836744522,0.12328437274259571,0.22297134601492896,0.41054659282446426,0.202504213821334,0.04823672476692339,0.08540822235089751,87308.0,0.027000000000000003,0.048,0.9520000000000001,0.026000000000000002,0.064,0.0,0.878,0.188,0.124,0.066,0.280265018224152,13.8750000025,0.3198,0.0858,0.0
174,49035104900,3181,0.8736246463376297,0.011945928953159385,0.0044011317195850365,0.03175102169129205,0.0433825840930525,0.02955045583149953,0.00534423137378183,0.13329141779314682,0.9358692235146181,0.06413077648538196,0.9730804527378403,0.02691954726215968,0.03884297520661157,0.045867768595041325,0.2194214876033058,0.20413223140495868,0.35991735537190084,0.1318181818181818,0.027929155313351498,0.1338991041961339,62721.0,0.036000000000000004,0.08199999999999999,0.9179999999999999,0.0,0.121,0.0,0.794,0.217,0.114,0.131,0.312388100852691,13.611111110000001,0.3556,0.7479,0.0
175,49035110102,4245,0.9406360424028268,0.012014134275618375,0.019081272084805655,0.012249705535924617,0.0,0.0004711425206124853,0.015547703180212015,0.03250883392226148,0.9472320376914016,0.05276796230859835,0.9846903270702854,0.015309672929714684,0.0075406032482598605,0.018851508120649653,0.10324825986078887,0.2589907192575406,0.34773781902552203,0.263631090487239,0.01775585696670777,0.024343122102009274,125682.0,0.005,0.027999999999999997,0.972,0.0,0.045,0.0,0.89,0.20600000000000002,0.184,0.019,0.214089190483059,7.1666666653333335,0.4606,0.0892,1.0
176,49035110103,3700,0.9378378378378378,0.018108108108108107,0.0,0.017297297297297298,0.0,0.00891891891891892,0.01783783783783784,0.06648648648648649,0.9281081081081081,0.0718918918918919,0.98117210289048,0.01882789710952002,0.00759144237405107,0.016563146997929608,0.10559006211180125,0.24292615596963424,0.2864044168391994,0.3409247757073844,0.06397306397306397,0.07818021201413428,116481.0,0.022000000000000002,0.019,0.981,0.038,0.017,0.0,0.904,0.165,0.138,0.038,0.186599381654992,6.999999999,0.492,0.0532,0.0
177,49035110104,5355,0.9081232492997199,0.0,0.0016806722689075631,0.05266106442577031,0.0,0.002987861811391223,0.03454715219421102,0.04070961718020542,0.9086834733893557,0.09131652661064425,0.9775465498357064,0.022453450164293537,0.002268716914544996,0.007058230400806655,0.06780942777917821,0.1905722208217797,0.38416939752961937,0.3481220065540711,0.054548922372687395,0.055140519388118106,131776.0,0.008,0.047,0.953,0.091,0.042,0.0,0.892,0.21,0.191,0.025,0.212721526947526,10.9583333325,0.5071,0.1338,1.0
178,49035110200,5248,0.9527439024390244,0.0019054878048780487,0.020769817073170733,0.009717987804878049,0.0,0.006288109756097561,0.00857469512195122,0.0626905487804878,0.9535060975609756,0.04649390243902439,0.9875799774181407,0.012420022581859239,0.012148823082763858,0.018223234624145785,0.12832194381169323,0.23917995444191345,0.41736269298911666,0.184763351050367,0.03775933609958506,0.04790419161676647,101089.0,0.025,0.064,0.9359999999999999,0.023,0.095,0.0,0.877,0.15,0.122,0.040999999999999995,0.242352025466044,14.466666666,0.3622,0.0926,0.0
179,49035110300,5902,0.9410369366316503,0.018976618095560827,0.0,0.007285665875974246,0.0,0.016943409013893594,0.015757370382921045,0.0735343951202982,0.9422229752626229,0.05777702473737716,0.9769905644760801,0.02300943552391988,0.03026196928635953,0.02077687443541102,0.15989159891598917,0.21793134598012648,0.39408310749774167,0.17705510388437218,0.04758405291199706,0.028669724770642203,77628.0,0.038,0.048,0.9520000000000001,0.015,0.07400000000000001,0.0,0.885,0.182,0.141,0.057,0.264281110503582,13.555555556666667,0.3569,0.2196,0.0
180,49035110401,3483,0.8708010335917312,0.0020097616996841805,0.0,0.05167958656330749,0.0,0.027275337352856734,0.04823428079242033,0.059718633362044214,0.8607522250933104,0.13924777490668963,0.9093994778067885,0.09060052219321149,0.028044563964656165,0.008067614291202459,0.17287744909719555,0.2831348444102958,0.3253937764118325,0.18248175182481752,0.08589704538531831,0.10070005385029618,62279.0,0.053,0.09699999999999999,0.903,0.1,0.127,0.0,0.762,0.275,0.195,0.098,0.276375524158583,15.555555556666667,0.5988,0.6552,4.0
181,49035110402,3930,0.9333333333333333,0.0,0.0,0.03282442748091603,0.0,0.018829516539440202,0.015012722646310433,0.07862595419847328,0.943765903307888,0.05623409669211196,0.9625275532696547,0.03747244673034533,0.014295439074200136,0.015656909462219197,0.09394145677331518,0.31041524846834584,0.3641933287950987,0.20149761742682096,0.03022808463863699,0.054878048780487805,75922.0,0.022000000000000002,0.081,0.919,0.038,0.11900000000000001,0.0,0.833,0.17800000000000002,0.14800000000000002,0.044000000000000004,0.260919662120538,14.611111110000001,0.3955,0.3053,0.0
182,49035110500,6263,0.940124540954814,0.0,0.0,0.04390866996646974,0.001117675235510139,0.0,0.01484911384320613,0.01484911384320613,0.9267124381286923,0.07328756187130768,0.9726665631309209,0.02733343686907905,0.010615711252653927,0.004670912951167728,0.18174097664543523,0.2050955414012739,0.3925690021231423,0.20530785562632697,0.04484828276092031,0.04117135401565671,91413.0,0.024,0.044000000000000004,0.956,0.0,0.07400000000000001,0.017,0.867,0.22699999999999998,0.188,0.063,0.246953122547978,13.6666666675,0.397,0.1698,0.0
183,49035110600,5588,0.9073013600572656,0.015748031496062992,0.002684323550465283,0.027559055118110236,0.004831782390837509,0.007874015748031496,0.03400143163922691,0.03686471009305655,0.9522190408017179,0.047780959198282034,0.9745378444366934,0.025462155563306593,0.021245421245421246,0.01611721611721612,0.11086691086691086,0.21611721611721613,0.3912087912087912,0.24444444444444444,0.03026841804683038,0.025995393221454426,102558.0,0.017,0.069,0.9309999999999999,0.081,0.08,0.012,0.848,0.215,0.179,0.051,0.250305039824894,13.233333334,0.4239,0.1304,0.0
184,49035110701,4062,0.87863121614968,0.006154603643525357,0.0,0.06253077301821763,0.0019694731659281144,0.0413589364844904,0.009354997538158542,0.08419497784342689,0.8769079271294928,0.12309207287050714,0.9158962795941376,0.08410372040586246,0.012840588787973693,0.04321954274976511,0.15471343564046353,0.2514876291888506,0.3626683369871594,0.17507046664578765,0.10831773201390746,0.14253897550111358,69708.0,0.018000000000000002,0.08,0.92,0.057,0.102,0.0,0.799,0.23600000000000002,0.125,0.113,0.2812648040718,14.75,0.4052,0.4425,0.0
185,49035110702,5097,0.9358446144791054,0.01079066117323916,0.0,0.01628408867961546,0.004512458308809104,0.008828722778104767,0.023739454581126154,0.07200313910143222,0.9462428879733177,0.05375711202668236,0.9756891271056661,0.024310872894333844,0.01278772378516624,0.002841716396703609,0.11395282750781471,0.2551861324239841,0.42455242966751916,0.19067917021881217,0.05401268314017057,0.02417498081350729,85368.0,0.006999999999999999,0.038,0.9620000000000001,0.038,0.049,0.0,0.862,0.20600000000000002,0.154,0.059000000000000004,0.265530266480582,13.7083333325,0.4546,0.2659,0.0
186,49035110800,6010,0.9502495840266223,0.011647254575707155,0.0,0.015640599001663893,0.005990016638935108,0.005657237936772047,0.010815307820299502,0.020465890183028287,0.9316139767054908,0.06838602329450916,0.9912584529111002,0.008741547088899885,0.024153547552296744,0.06642225576881604,0.16195816260513263,0.27000215656674575,0.34871684278628423,0.1287470347207246,0.08091436865021771,0.06743271847596008,61000.0,0.021,0.061,0.9390000000000001,0.043,0.086,0.0,0.805,0.254,0.179,0.109,0.266467992766934,15.0,0.5143,0.4151,1.0
187,49035110900,4524,0.9166666666666666,0.014588859416445624,0.0015473032714412025,0.04111405835543767,0.0,0.002652519893899204,0.023430592396109638,0.027188328912466843,0.945844385499558,0.05415561450044209,0.985191637630662,0.014808362369337979,0.03270223752151463,0.013195639701663799,0.12736660929432014,0.23379231210556511,0.4208261617900172,0.1721170395869191,0.04090593944996533,0.020328381548084442,109779.0,0.005,0.04,0.96,0.078,0.035,0.0,0.836,0.228,0.179,0.065,0.254326385978115,12.75000000175,0.4306,0.1098,0.0
188,49035111001,4227,0.9086822805772415,0.033830139578897564,0.0,0.018216229004021766,0.0033120416370948664,0.0026023184291459663,0.0333569907735983,0.0106458481192335,0.9661698604211024,0.033830139578897564,0.9931860902255639,0.00681390977443609,0.006802721088435374,0.005875077303648732,0.09307359307359307,0.3324056895485467,0.3620902906617192,0.1997526283240569,0.021980798383021728,0.04603244191144235,109388.0,0.044000000000000004,0.031,0.9690000000000001,0.009000000000000001,0.051,0.0,0.868,0.23399999999999999,0.215,0.028999999999999998,0.261004866082107,13.555555553333335,0.4991,0.1475,1.0
189,49035111002,5508,0.8789034132171387,0.0,0.004175744371822803,0.05519244734931009,0.010711692084241104,0.0,0.05101670297748729,0.052106027596223674,0.9046840958605664,0.09531590413943355,0.9537662337662338,0.04623376623376623,0.03464097270016059,0.023858683184216564,0.1445285615966965,0.24730442762101398,0.32553337921541636,0.224133975682496,0.06055295950155763,0.02548148148148148,80745.0,0.033,0.055,0.945,0.0,0.08800000000000001,0.0,0.858,0.185,0.154,0.034,0.260661240995273,15.277777776666667,0.5336,0.259,0.0
190,49035111101,6089,0.9003120381014945,0.012645754639513878,0.0,0.022992281162752506,0.0208572836262112,0.0037773033338807686,0.03941533913614715,0.11758909508950567,0.8796189850550172,0.12038101494498275,0.9282012195121951,0.07179878048780487,0.04298051817634063,0.04980919863426391,0.2233380196826672,0.27154046997389036,0.27856999397469373,0.1337617995581442,0.08342059336823734,0.08622754491017964,68686.0,0.027999999999999997,0.154,0.846,0.384,0.14800000000000002,0.0,0.722,0.313,0.266,0.051,0.279478499889804,15.124999997500002,0.4687,0.7496,2.0
191,49035111102,6217,0.8941611709827891,0.061122728003860385,0.0,0.01688917484317195,0.00402123210551713,0.0059514235161653535,0.01785427054849606,0.09924400836416278,0.930513109216664,0.06948689078333602,0.9673253461957367,0.032674653804263265,0.013780337309749074,0.013986013986013986,0.2025915261209379,0.2677910324969148,0.34615384615384615,0.15569724393253806,0.034303009920968554,0.0661222339304531,65048.0,0.013999999999999999,0.078,0.922,0.015,0.122,0.0,0.8079999999999999,0.237,0.157,0.08800000000000001,0.273533843585061,12.33333333425,0.4757,0.3791,0.0
192,49035111103,5645,0.9302037201062887,0.003365810451727192,0.0,0.023914968999114262,0.0,0.0,0.042515500442869794,0.0366696191319752,0.9217006200177148,0.07829937998228521,0.9639685792349727,0.03603142076502732,0.015946843853820596,0.03477297895902547,0.21262458471760798,0.2533776301218162,0.3424141749723145,0.14086378737541527,0.021300448430493273,0.06136900078678206,76321.0,0.006999999999999999,0.044000000000000004,0.956,0.027000000000000003,0.077,0.008,0.758,0.395,0.325,0.10099999999999999,0.270741540700251,13.75,0.4858,0.47,2.0
193,49035111201,2948,0.9165535956580733,0.0037313432835820895,0.006105834464043419,0.04172320217096336,0.009497964721845319,0.0,0.022388059701492536,0.09328358208955224,0.899932157394844,0.10006784260515604,0.9800531914893617,0.0199468085106383,0.00869205298013245,0.05091059602649007,0.17839403973509935,0.31788079470198677,0.31912251655629137,0.125,0.052207428170988085,0.0413268080478521,80329.0,0.03,0.075,0.925,0.08,0.092,0.0,0.8220000000000001,0.235,0.18,0.067,0.273920180098737,17.833333335,0.3709,0.3431,1.0
194,49035111202,4473,0.8841940532081377,0.0026827632461435278,0.006036217303822937,0.04314777554214174,0.023250614799910575,0.031075340934495863,0.009613234965347642,0.08405991504583053,0.911021685669573,0.08897831433042701,0.9464663563267034,0.05353364367329665,0.0273047563123899,0.02319436288901938,0.27803875513799176,0.2756899588960658,0.29359953024075164,0.10217263652378156,0.059006211180124224,0.05511811023622047,59507.0,0.032,0.096,0.904,0.04,0.14300000000000002,0.0,0.784,0.23399999999999999,0.154,0.086,0.269859921893988,14.611111113333335,0.4163,0.4494,0.0
195,49035111302,6386,0.9353272784215472,0.006890072032571249,0.006263701847792045,0.023802067021609773,0.0,0.005010961478233636,0.022705919198246164,0.1103977450673348,0.8720638897588475,0.12793611024115253,0.9168700646087581,0.08312993539124193,0.0,0.014780168381665107,0.16838166510757718,0.3760523854069224,0.29279700654817586,0.1479887745556595,0.04694214876033058,0.15671641791044777,106556.0,0.027000000000000003,0.040999999999999995,0.9590000000000001,0.009000000000000001,0.061,0.0,0.857,0.23,0.18100000000000002,0.04,0.257969160892902,9.875000001,0.3408,0.0549,0.0
196,49035111304,3548,0.9611048478015783,0.0,0.0,0.015501691093573845,0.0,0.005636978579481398,0.017756482525366404,0.02818489289740699,0.9453213077790305,0.05467869222096956,0.9766033581062483,0.02339664189375172,0.02643335815338794,0.010424422933730455,0.12583767684288905,0.18912881608339538,0.4054355919583023,0.24274013402829486,0.008734939759036145,0.013039117352056168,116528.0,0.026000000000000002,0.07,0.93,0.10300000000000001,0.075,0.0,0.835,0.182,0.154,0.032,0.246301183060571,10.916666665000001,0.4178,0.0703,0.0
197,49035111305,4146,0.9059334298118669,0.0,0.0,0.046068499758803665,0.0,0.012542209358417752,0.03545586107091172,0.019054510371442353,0.9416304872165943,0.05836951278340569,0.9819990525817148,0.018000947418285174,0.015249837767683322,0.00973393900064893,0.12394548994159636,0.23783257624918883,0.3932511356262167,0.2199870214146658,0.026336791699920193,0.04791759964173757,85854.0,0.027999999999999997,0.024,0.976,0.0,0.045,0.0,0.855,0.267,0.21,0.08199999999999999,0.263870820334447,14.0,0.4026,0.2178,1.0
198,49035111306,2556,0.9507042253521126,0.0,0.0,0.029342723004694836,0.0,0.007433489827856025,0.012519561815336464,0.05712050078247261,0.9604851330203443,0.03951486697965571,0.9804372842347526,0.019562715765247412,0.014121338912133892,0.006799163179916318,0.1553347280334728,0.19194560669456068,0.4555439330543933,0.17625523012552302,0.03391304347826087,0.023170731707317073,75822.0,0.045,0.009000000000000001,0.991,0.0,0.013000000000000001,0.0,0.919,0.151,0.096,0.063,0.262248765283344,7.0,0.4158,0.0789,1.0
199,49035111400,6784,0.6297169811320755,0.044663915094339625,0.020784198113207548,0.18057193396226415,0.005159198113207547,0.07915683962264151,0.039946933962264154,0.17703419811320756,0.7516214622641509,0.24837853773584906,0.8735513778006696,0.12644862219933042,0.10700132100396301,0.08586525759577279,0.2726929609360257,0.26854123419513115,0.19173428948858276,0.07416493678052463,0.16810837277623633,0.2048057489333034,47294.0,0.036000000000000004,0.16699999999999998,0.833,0.188,0.17600000000000002,0.033,0.636,0.266,0.098,0.177,0.317948650944508,14.861111108333333,0.4139,0.9417,3.0
200,49035111500,2068,0.6470019342359767,0.03820116054158607,0.020793036750483558,0.02611218568665377,0.054642166344294,0.15377176015473887,0.059477756286266927,0.29835589941972923,0.7973887814313346,0.20261121856866537,0.8725738396624473,0.12742616033755275,0.07815275310834814,0.07992895204262877,0.3617525162818236,0.28833629366489044,0.16104203670811132,0.03078744819419775,0.1186178442496132,0.22478157267672755,35568.0,0.035,0.242,0.758,0.113,0.308,0.0,0.522,0.287,0.113,0.198,0.346493520270235,13.33333333,0.3517,0.9657,6.0
201,49035111600,7376,0.652114967462039,0.15672451193058567,0.004609544468546637,0.055178958785249456,0.0033893709327548808,0.09625813449023861,0.03172451193058568,0.2072939262472885,0.7807754880694143,0.21922451193058567,0.8439359267734554,0.15606407322654461,0.09256938227394808,0.09113697403760071,0.2739480752014324,0.21145926589077887,0.25729632945389436,0.07358997314234557,0.12545534023022,0.20349952061361457,40349.0,0.057999999999999996,0.207,0.7929999999999999,0.205,0.231,0.0,0.5670000000000001,0.265,0.125,0.16399999999999998,0.345922262211002,14.083333335,0.4451,0.9314,5.0
202,49035111701,6229,0.5610852464279981,0.14609086530743298,0.04944613902713116,0.1833360089902071,0.025525766575694334,0.01894365066623856,0.015572323005297801,0.11976240166960989,0.629314496708942,0.3706855032910579,0.7743659870711089,0.2256340129288911,0.10973451327433628,0.09734513274336283,0.3148230088495575,0.28008849557522125,0.1413716814159292,0.05663716814159292,0.20437312643272793,0.2645971914264597,36450.0,0.042,0.27899999999999997,0.721,0.293,0.285,0.0,0.521,0.247,0.06,0.207,0.320905836914047,15.777777776666667,0.4324,0.8508,8.0
203,49035111702,4454,0.731477323753929,0.0673551863493489,0.025594970812752582,0.027166591827570724,0.019083969465648856,0.07880556802873821,0.05051638976201168,0.15199820386169735,0.8307139649753031,0.1692860350246969,0.906205493387589,0.09379450661241098,0.10804020100502512,0.04550530429927415,0.19597989949748743,0.2747068676716918,0.29843662758235623,0.07733109994416527,0.1244228432563791,0.1058271935699933,55200.0,0.046,0.183,0.8170000000000001,0.11699999999999999,0.22899999999999998,0.0,0.625,0.254,0.124,0.139,0.320329998946665,15.125,0.3811,0.7221,0.0
